starttime	seconds	ctime	dtime	ttime	wait
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:35:01 2025	1740713701	0	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	38
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	16
Fri Feb 28 10:34:56 2025	1740713696	4	50	55	21
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	17
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	26
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	26
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	17
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	32
Fri Feb 28 10:34:56 2025	1740713696	4	50	55	21
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	18
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	31
Fri Feb 28 10:34:56 2025	1740713696	4	50	55	20
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	27
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	27
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	38
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	50
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	50
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	50
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	28
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	32
Fri Feb 28 10:35:01 2025	1740713701	0	54	55	32
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	18
Fri Feb 28 10:34:59 2025	1740713699	2	52	55	36
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	50
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	19
Fri Feb 28 10:35:01 2025	1740713701	2	52	55	39
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	20
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	19
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	20
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	20
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	28
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	28
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	32
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	31
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:56 2025	1740713696	4	51	55	19
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	39
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	29
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	38
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	48
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	32
Fri Feb 28 10:34:59 2025	1740713699	0	55	55	50
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	31
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	48
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	48
Fri Feb 28 10:34:59 2025	1740713699	0	54	55	49
Fri Feb 28 10:34:56 2025	1740713696	3	51	55	29
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	48
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	30
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	31
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	36
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	31
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	30
Fri Feb 28 10:35:00 2025	1740713700	0	54	55	37
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	31
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	31
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	31
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	33
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	32
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	34
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	32
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	33
Fri Feb 28 10:34:56 2025	1740713696	3	52	55	34
Fri Feb 28 10:35:00 2025	1740713700	1	53	55	39
Fri Feb 28 10:34:56 2025	1740713696	2	52	55	35
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	35
Fri Feb 28 10:34:56 2025	1740713696	2	52	55	35
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	38
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	37
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	39
Fri Feb 28 10:35:00 2025	1740713700	0	54	55	37
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	38
Fri Feb 28 10:34:56 2025	1740713696	2	52	55	36
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	38
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	42
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	38
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	39
Fri Feb 28 10:34:56 2025	1740713696	2	52	55	35
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	41
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	37
Fri Feb 28 10:34:59 2025	1740713699	2	52	55	32
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	36
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	39
Fri Feb 28 10:35:00 2025	1740713700	1	53	55	43
Fri Feb 28 10:35:00 2025	1740713700	0	54	55	37
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	40
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	40
Fri Feb 28 10:35:00 2025	1740713700	1	53	55	43
Fri Feb 28 10:35:00 2025	1740713700	1	53	55	44
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	33
Fri Feb 28 10:35:00 2025	1740713700	1	53	55	40
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	43
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	34
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	35
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	38
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	41
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	42
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	33
Fri Feb 28 10:35:00 2025	1740713700	2	53	55	41
Fri Feb 28 10:34:59 2025	1740713699	2	52	55	33
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	33
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	38
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	45
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	44
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	45
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	45
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	46
Fri Feb 28 10:34:59 2025	1740713699	2	52	55	33
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	33
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	35
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	33
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	46
Fri Feb 28 10:34:59 2025	1740713699	3	52	55	34
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	39
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	34
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	47
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	39
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	40
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	48
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	34
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	49
Fri Feb 28 10:35:00 2025	1740713700	0	54	55	50
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	40
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	47
Fri Feb 28 10:35:00 2025	1740713700	0	54	55	50
Fri Feb 28 10:34:56 2025	1740713696	1	53	55	42
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	41
Fri Feb 28 10:34:56 2025	1740713696	2	53	55	41
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	48
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	37
Fri Feb 28 10:34:56 2025	1740713696	1	53	55	42
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	48
Fri Feb 28 10:35:00 2025	1740713700	1	54	55	49
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	44
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	44
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	42
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	41
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	41
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	31
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	41
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	40
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	37
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	39
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	33
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	39
Fri Feb 28 10:34:59 2025	1740713699	1	53	55	32
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	39
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	40
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	33
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	43
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	40
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	40
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	37
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	53	55	43
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	0	54	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	39
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	34
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	32
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	43
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	42
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	33
Fri Feb 28 10:34:57 2025	1740713697	0	55	55	10
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	44
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	31
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	31
Fri Feb 28 10:34:56 2025	1740713696	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:34:57 2025	1740713697	0	54	55	10
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	11
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	44
Fri Feb 28 10:34:57 2025	1740713697	0	55	55	10
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	11
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	11
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	13
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	14
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	11
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	13
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	14
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	12
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	12
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	34
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:34:58 2025	1740713698	0	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	12
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	14
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	14
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	13
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	13
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	15
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	15
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	31
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	15
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:34:58 2025	1740713698	0	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	15
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:34:58 2025	1740713698	0	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	16
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	31
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	32
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	34
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	36
Fri Feb 28 10:34:59 2025	1740713699	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	32
Fri Feb 28 10:34:58 2025	1740713698	1	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	32
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	16
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	17
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	30
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	32
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	33
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	31
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	34
Fri Feb 28 10:35:01 2025	1740713701	4	52	55	35
Fri Feb 28 10:34:57 2025	1740713697	3	53	55	16
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	18
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	22
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	36
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	23
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	30
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	32
Fri Feb 28 10:35:01 2025	1740713701	3	53	55	36
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	20
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	20
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	29
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	33
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	33
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	21
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	25
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	26
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	31
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	31
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	22
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	25
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	33
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	34
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	34
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	17
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	26
Fri Feb 28 10:35:01 2025	1740713701	2	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	23
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	34
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	27
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	44
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	24
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	37
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	17
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	43
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	37
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	29
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	17
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	28
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	33
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	38
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	19
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	19
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	18
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	40
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	40
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	18
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	19
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	19
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	20
Fri Feb 28 10:35:01 2025	1740713701	3	52	55	35
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	37
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	39
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	20
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	21
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	22
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	21
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	37
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	25
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	34
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	41
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	44
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	24
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	44
Fri Feb 28 10:34:57 2025	1740713697	2	54	55	42
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	34
Fri Feb 28 10:34:57 2025	1740713697	3	52	55	34
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	35
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	39
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	42
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	43
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	27
Fri Feb 28 10:35:01 2025	1740713701	1	55	55	32
Fri Feb 28 10:34:57 2025	1740713697	1	54	55	46
Fri Feb 28 10:34:58 2025	1740713698	2	54	55	34
Fri Feb 28 10:34:57 2025	1740713697	3	53	55	35
Fri Feb 28 10:34:57 2025	1740713697	4	52	55	28
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	31
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	32
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	34
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	36
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	38
Fri Feb 28 10:34:57 2025	1740713697	4	51	55	27
Fri Feb 28 10:34:59 2025	1740713699	0	55	55	37
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	42
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	34
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	39
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	39
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	40
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	34
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	35
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	42
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	39
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	40
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	41
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	40
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	34
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	36
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	37
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	34
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	36
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	36
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	37
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	35
Fri Feb 28 10:34:57 2025	1740713697	3	53	55	35
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	36
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	36
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	37
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	34
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	41
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	41
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	42
Fri Feb 28 10:34:58 2025	1740713698	2	54	55	41
Fri Feb 28 10:35:01 2025	1740713701	2	54	55	41
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	42
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	46
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	40
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	40
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	46
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	35
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	41
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	47
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	47
Fri Feb 28 10:35:01 2025	1740713701	4	52	55	35
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	37
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	43
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	35
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	39
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	43
Fri Feb 28 10:35:01 2025	1740713701	2	54	55	41
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	35
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	44
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	48
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	51
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	36
Fri Feb 28 10:34:57 2025	1740713697	2	53	55	37
Fri Feb 28 10:35:00 2025	1740713700	0	55	55	32
Fri Feb 28 10:34:58 2025	1740713698	2	53	55	35
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	39
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	33
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	44
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	44
Fri Feb 28 10:34:59 2025	1740713699	1	55	55	32
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	33
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	34
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	39
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	48
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	50
Fri Feb 28 10:35:02 2025	1740713702	0	55	55	51
Fri Feb 28 10:35:01 2025	1740713701	4	51	55	34
Fri Feb 28 10:35:01 2025	1740713701	0	55	55	32
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	34
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	45
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	45
Fri Feb 28 10:34:59 2025	1740713699	0	55	55	37
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	39
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	39
Fri Feb 28 10:35:01 2025	1740713701	2	54	55	40
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	46
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:35:02 2025	1740713702	0	55	55	50
Fri Feb 28 10:35:00 2025	1740713700	0	55	55	32
Fri Feb 28 10:35:02 2025	1740713702	0	55	55	50
Fri Feb 28 10:35:02 2025	1740713702	0	55	55	50
Fri Feb 28 10:35:01 2025	1740713701	2	54	55	40
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:34:58 2025	1740713698	1	55	55	47
Fri Feb 28 10:35:01 2025	1740713701	1	55	55	50
Fri Feb 28 10:35:00 2025	1740713700	1	55	55	31
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	47
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	46
Fri Feb 28 10:35:02 2025	1740713702	0	55	55	49
Fri Feb 28 10:34:58 2025	1740713698	1	54	55	46
Fri Feb 28 10:35:00 2025	1740713700	0	55	55	32
Fri Feb 28 10:35:02 2025	1740713702	1	55	55	49
Fri Feb 28 10:35:01 2025	1740713701	2	53	55	38
Fri Feb 28 10:34:59 2025	1740713699	2	53	55	35
Fri Feb 28 10:35:01 2025	1740713701	1	54	55	46
